code_naf,code_rome,name,desc
55.10Z,"",Hôtels et hébergement similaire ,"55.10Z Hôtels et hébergement similaire Cette sous-classe comprend : - la mise à disposition d'un lieu d'hébergement (hôtels et hébergement similaire), généralement sur une base journalière ou hebdomadaire, pour un séjour de courte durée. L'offre comprend la fourniture d'un hébergement meublé dans des chambres ou des suites. Elle propose obligatoirement un service quotidien des lits et de nettoyage de la chambre. Cette offre peut comprendre également une gamme d'autres services tels que repas et boissons, garage, blanchisserie, piscine et salle de culture physique, installations pour conférences et séminaires Cette sous-classe comprend aussi : - les services de centres ou villages de vacances avec service de chambre quotidien Cette sous-classe ne comprend pas : - la mise à disposition de maisons et d'appartements meublés ou non pour un usage plus permanent, généralement sur une base mensuelle ou annuelle (cf. 68) Produits associés : 55.10.10 55.2 HÉBERGEMENT TOURISTIQUE ET AUTRE HÉBERGEMENT DE COURTE DURÉE"
55.20Z,"",Hébergement touristique et autre hébergement de courte durée ,"55.20.11 Hébergement en chambre ou unité d'habitation, en auberges de jeunesse ou chalets CC : - services d'hébergement en chambres ou unités d'habitation dans des auberges de jeunesse, refuges de montagne et chalets, ne comprenant pas ou très peu de services de nettoyage Classification des Produits Française CPF rév. 2.1 617 ensembles de bâtiments ou de maisons, cabanes, pavillons ou chalets isolés. Lorsque des services supplémentaires sont proposés, ils sont d'un niveau minimal. Cette sous-classe comprend : - les maisons de vacances pour enfants et autres - les appartements et pavillons de vacances - les résidences de tourisme sans service de chambre quotidien - les maisons familiales de vacances sans service de chambre quotidien - les auberges de jeunesse et les refuges de montagne Cette sous-classe ne comprend pas : - l'hébergement avec service quotidien des lits et nettoyage de la chambre (cf. 55.10Z) - la mise à disposition de maisons et d'appartements meublés ou non pour un usage plus permanent, généralement sur une base mensuelle ou annuelle (cf. 68) Produits associés : 55.20.11, 55.20.12, 55.20.19 55.3 TERRAINS DE CAMPING ET PARCS POUR CARAVANES OU VÉHICULES DE LOISIRS"
55.30Z,"",Terrains de camping et parcs pour caravanes ou véhicules de loisirs,"55.30Z Terrains de camping et parcs pour caravanes ou véhicules de loisirs Cette sous-classe comprend : - la mise à disposition de lieux d'hébergement dans des terrains de camping, des parcs pour caravanes, des camps de loisirs et des camps de chasse et de pêche pour des séjours de courte durée - la mise à disposition d'installations et d'espaces destinés aux véhicules de loisirs Cette sous-classe comprend aussi : - les services d'hébergement proposés par les abris et bivouacs permettant de planter une tente et/ou de poser des sacs de couchage Cette sous-classe ne comprend pas : - les refuges et cabanes de montagne (cf. 55.20Z) Produits associés : 55.30.11, 55.30.12 55.9 AUTRES HÉBERGEMENTS"
55.90Z,"",Autres hébergements ,"55.90.19 Autres services d'hébergement n.c.a. CC : - services d'hébergement en chambres ou unités d'habitation pour des résidents semi-permanents dans des meublés, des pensions de famille et des clubs de vacances NC : - auberges de jeunesse (55.20.11) - résidences universitaires et internats scolaires (55.90.11) Classification des Produits Française CPF rév. 2.1 619"
56.10A,"",Restauration traditionnelle,"56.10A Restauration traditionnelle Cette sous-classe comprend : - l'activité de restauration avec un service à la table Cette sous-classe comprend aussi : - les activités des bars et des restaurants avec service de salle installés à bord de moyens de transport, s'ils sont exploités par des unités distinctes Produits associés : 56.10.11, 56.10.12"
56.10B,"",Cafétérias et autres libres-services,56.10B Cafétérias et autres libres-services Cette sous-classe comprend : - la restauration en libre-service de type cafétéria Produits associés : 56.10.13p
56.10C,"",Restauration de type rapide,"56.10C Restauration de type rapide Cette sous-classe comprend : - la fourniture au comptoir d'aliments et de boissons à consommer sur place ou à emporter, présentés dans des conditionnements jetables : • les restaurants de restauration rapide • les restaurants proposant principalement des repas à emporter • la vente de crème glacée dans des chariots • la vente de repas dans des équipements mobiles • la préparation de repas sur des éventaires ou sur les marchés Cette sous-classe comprend aussi : - salons de thé Cette sous-classe ne comprend pas : - la vente au détail de nourriture par le biais de distributeurs automatiques (cf. 47.99B) Produits associés : 56.10.13p, 56.10.19"
56.21Z,"",Services des traiteurs ,"56.21Z Services des traiteurs Cette sous-classe comprend : - la fourniture de services de restauration sur la base de dispositions contractuelles conclues avec le client, à l'endroit précisé par celui-ci et pour une occasion particulière Cette sous-classe comprend aussi : - l'organisation de noces, banquets, cocktails, buffets, lunchs et réceptions diverses à domicile ou dans des lieux choisis par le client Cette sous-classe ne comprend pas : - la préparation d'aliments périssables destinés à la revente (cf. 10.89Z) - le commerce de détail d'aliments périssables (cf. 47) Produits associés : 56.21.11, 56.21.19"
56.29A,"",Restauration collective sous contrat,"56.29A Restauration collective sous contrat Cette sous-classe comprend : - les activités des entreprises fournissant des repas, généralement préparés dans des cuisines centrales, par exemple pour des cantines, restaurants d'entreprises ou des entreprises de transport - l'exploitation en concession de services de restauration Cette sous-classe ne comprend pas : - la préparation d'aliments périssables destinés à la revente (cf. 10.89Z) - le commerce de détail d'aliments périssables (cf. 47) Produits associés : 56.29.11, 56.29.19"
56.29B,"",Autres services de restauration n.c.a.,"56.29B Autres services de restauration n.c.a. Cette sous-classe comprend : - l'exploitation en concession de cantines, restaurants d'entreprises ou de cafétérias (par exemple pour des usines, des bureaux, des hôpitaux ou des écoles), comprenant la fourniture des repas et, éventuellement, leur préparation Produits associés : 56.29.20 56.3 DÉBITS DE BOISSONS"
56.30Z,"",Débits de boissons,"56.30.10 Services de débits de boissons CC : - services de vente de boissons, principalement alcoolisées, fournis par les bars, boîtes de nuit, discothèques et établissements similaires, avec ou sans présentation d'un spectacle. Relèvent de la présente sous-catégorie les services de ce type fournis par les bars exploités dans les hôtels et autres lieux d'hébergement ou à bord de moyens de transport (trains ou navires, par exemple) CA : - préparation et services de boissons par des vendeurs itinérants - préparation et services de jus de fruit et autres boissons non alcoolisées par les bars et cafés NC : - revente de boissons emballées/préparées (47.00.25, 47.00.26) Classification des Produits Française CPF rév. 2.1 623 Cette sous-classe ne comprend pas : - la revente de boissons emballées/préparées (cf. 47) - la vente au détail de boissons par le biais de distributeurs automatiques (cf. 47.99B) - les discothèques et les pistes de danse où le service de boissons n'est pas prédominant (cf. 93.29Z) Produits associés : 56.30.10"
58.11Z,"",Édition de livres,"58.11.1 Livres imprimés Classification des Produits Française CPF rév. 2.1 627 Cette sous-classe comprend les activités d'édition de livres sous forme imprimée, électronique (CD, écrans, etc.), audio ou encore sur Internet. Cette sous-classe comprend : - l'édition de livres, de manuels scolaires, de brochures, de prospectus et de publications similaires, y compris l'édition de dictionnaires et d'encyclopédies - l'édition d'atlas, de cartes et de plans - l'édition de livres audio - l'édition d'encyclopédies et d'ouvrages similaires sur CD-ROM Cette sous-classe ne comprend pas : - la production de globes (cf. 32.99Z) - l'édition de matériel publicitaire (cf. 58.19Z) - l'édition de livres musicaux et de partitions (cf. 59.20Z) - les activités des auteurs indépendants, notamment la production d'œuvres originales (cf. 90.03B) Produits associés : 58.11.11, 58.11.12, 58.11.13, 58.11.14, 58.11.15, 58.11.16,"
58.12Z,"",Édition de répertoires et de fichiers d'adresses,"58.12Z Édition de répertoires et de fichiers d'adresses Cette sous-classe comprend l'édition de listes contenant des éléments factuels et des informations (bases de données), protégées dans leur forme, mais pas dans leur contenu. Ces listes peuvent être publiées sous forme imprimée ou électronique. Cette sous-classe comprend : - la publication de fichiers d'adresses - l'édition d'annuaires (téléphoniques, professionnels, etc.) - l'édition d'autres répertoires et recueils, comme la jurisprudence, les compendiums pharmaceutiques, etc. Produits associés : 58.12.10, 58.12.20, 58.12.30, 58.12.40"
58.13Z,"",Édition de journaux,"58.13Z Édition de journaux Cette sous-classe comprend : - l'édition de journaux, y compris les journaux publicitaires, paraissant au moins quatre fois par semaine. Ces informations peuvent être publiées sous forme imprimée ou électronique, y compris sur Internet Cette sous-classe ne comprend pas : - les activités des agences de presse (cf. 63.91Z) Produits associés : 58.13.10, 58.13.20, 58.13.31, 58.13.32"
58.14Z,"",Édition de revues et périodiques,"58.14.12 Revues et journaux d'affaires, professionnels et universitaires imprimés CC : - revues périodiques professionnelles, techniques et universitaires, contenant des informations ou des travaux de recherches avancés destinés aux chercheurs, aux universitaires ou à des professionnels spécialisés (avocats, médecins, électriciens, comptables, managers, informaticiens, etc.) : • revues périodiques de sciences sociales ou humaines, de gestion, de management, de linguistique, de droit, de philosophie • revues périodiques de sciences exactes, de sciences naturelles, de médecine, de technologie, livres traitants des techniques de l'ingénieur, etc."
58.19Z,"",Autres activités d'édition,"58.19Z Autres activités d'édition Cette sous-classe comprend : - l'édition, y compris en ligne, de : - catalogues - photos, gravures et cartes postales - cartes de vœux - calendriers - formulaires - affiches, reproductions d'œuvres d'art - matériel publicitaire - autre matériel imprimé - la publication en ligne de statistiques, de contenus pour adultes et d'autres informations Cette sous-classe ne comprend pas : - l'édition en ligne de répertoires et de fichiers d'adresses (cf. 58.12Z) - l'édition de journaux publicitaires (cf. 58.13Z) - la mise à disposition de logiciels en ligne (hébergement d'applications et fourniture de services applicatifs) (cf. 63.11Z) Produits associés : 58.19.11, 58.19.12, 58.19.13, 58.19.14, 58.19.15, 58.19.19,"
58.21Z,"",Édition de jeux électroniques,"58.21.40 Services de licence pour l'utilisation de jeux électroniques CC : - services de licence pour le droit de reproduction, de distribution ou d'utilisation de programmes informatiques de jeux, de descriptions et documentation de programmes de jeux NC : - exploitation de droits de propriété intellectuelle (copyright) d'œuvres littéraires (58.1) - logiciels de jeux sur support physique, en téléchargement ou en ligne (58.21) - licences d'usage final associées aux logiciels standards sur support physique (58.21.1 à 58.21.3)"
58.29A,"",Édition de logiciels système et de réseau,"58.29A Édition de logiciels système et de réseau Cette sous-classe comprend : - l'édition de logiciels système d'exploitation - l'édition de logiciels réseau Produits associés : 58.29.11, 58.29.12, 58.29.31p, 58.29.40p, 58.29.50p"
58.29B,"",Edition de logiciels outils de développement et de langages,"58.29B Edition de logiciels outils de développement et de langages Cette sous-classe comprend : - l'édition de logiciels outils de développement et de langages de programmation Produits associés : 58.29.14, 58.29.31p, 58.29.40p, 58.29.50p"
58.29C,"",Edition de logiciels applicatifs,"58.29C Edition de logiciels applicatifs Cette sous-classe comprend : - l'édition de logiciels généraux à usage professionnel ou domestique (loisirs, éducation, gestion) tels que : • applications bureautiques, de gestion de projet, de formation assistée, applications à caractère éducatif, etc. - l'édition de logiciels applicatifs à usage professionnel réalisant un type de traitement spécifique ou un ensemble de tâches pour un domaine d'activité spécifique - l'édition de logiciels utilitaires Cette sous-classe comprend aussi : - l'édition de logiciels de gestion de base de données Produits associés : 58.29.13, 58.29.21, 58.29.29, 58.29.32, 58.29.40p, 58.29.50p 111111"
59.11A,"",Production de films et de programmes pour la télévision ,"59.11A Production de films et de programmes pour la télévision Cette sous-classe comprend : - la production et la réalisation de films et de programmes audiovisuels de tous types quelle qu'en soit la durée, destinés à la diffusion télévisuelle : • œuvres de stock (séries, téléfilms, reportages, documentaires, dessins animés, etc.) • œuvres de flux (émissions en direct ou retransmises telles que jeux, variétés, météo, sports, journaux d'information, etc.) Produits associés : 59.11.11p, 59.11.13, 59.11.21p, 59.11.22p, 59.11.23p, 59.11.24p,"
59.11B,"",Production de films institutionnels et publicitaires,59.11B Production de films institutionnels et publicitaires Cette sous-classe comprend : - la production et la réalisation :
59.11C,"",Production de films pour le cinéma,"59.11C Production de films pour le cinéma Cette sous-classe comprend : - la production et la réalisation de films et de vidéos d'auteurs, courts ou longs métrages, destinés principalement à la projection dans les salles Produits associés : 59.11.11p, 59.11.21p, 59.11.22p, 59.11.23p, 59.11.24p, 59.11.25p,"
59.12Z,"","Post-production de films cinématographiques, de vidéo et de programmes de télévision","59.12Z Post-production de films cinématographiques, de vidéo et de programmes de télévision Cette sous-classe comprend : - les activités de post-production de films cinématographiques, de vidéo et de programmes de télévision, telles que montage, conversion film/bande, post-synchronisation, sous-titrage, création de génériques, infographie, animations d'images et effets spéciaux, doublage, de même que le développement et le traitement de films cinématographiques - les activités des laboratoires spécialisés dans la production de films d'animation Cette sous-classe ne comprend pas : - le tirage de contretypes (à l'exception de la reproduction de films destinés à être projetés dans des salles) et la reproduction de bandes magnétiques audio et vidéo, de CD et de DVD à partir d'originaux (cf. 18.20Z) - le commerce de gros de cassettes vidéo, de CD, de DVD enregistrés (cf. 46.43Z) - le commerce de gros de cassettes vidéo et de CD vierges (cf. 46.52Z) - le commerce de détail de cassettes vidéo, de CD, de DVD (cf. 47.63Z) - l'activité des studios d'enregistrement (cf. 59.20Z) - le développement de films non destinés à l'industrie cinématographique (cf. 74.20Z) - la location de DVD et vidéocassettes au public (cf. 77.22Z) - les activités pour compte propre des acteurs, des dessinateurs de dessins animés, des metteurs en scène et des techniciens, etc. (cf. 90.0) Produits associés : 59.12.11, 59.12.12, 59.12.13, 59.12.14, 59.12.15, 59.12.16,"
59.13A,"",Distribution de films cinématographiques,59.13A Distribution de films cinématographiques
59.13B,"",Edition et distribution vidéo,"59.13B Edition et distribution vidéo Cette sous-classe comprend : - l'édition et la distribution de films de tous types sur bandes vidéo, CD ou de DVD à destination du public Cette sous-classe ne comprend pas : - le tirage de contretypes et la reproduction de bandes magnétiques audio et vidéo, de CD ou de DVD à partir d'originaux (cf. 18.20Z) - le commerce de gros de cassettes vidéo et de DVD enregistrées (cf. 46.43Z) - le commerce de détail de cassettes vidéo et de DVD enregistrées (cf. 47.63Z) - la location de DVD et vidéocassettes au public (cf. 77.22Z) Produits associés : 59.13.11p, 59.13.12p"
59.14Z,"",Projection de films cinématographiques,"59.14Z Projection de films cinématographiques Cette sous-classe comprend : - la projection de films cinématographiques ou de bandes vidéo dans des salles de cinéma, en plein air ou dans d'autres installations de projection - les activités des ciné-clubs Produits associés : 59.14.10 59.2 ENREGISTREMENT SONORE ET ÉDITION MUSICALE"
59.20Z,"",Enregistrement sonore et édition musicale ,"59.20Z Enregistrement sonore et édition musicale Cette sous-classe comprend les activités liées à la production de matrices sonores originales, sur bandes, cassettes, CD, la mise à disposition des enregistrements, leur promotion et leur distribution auprès de grossistes, de détaillants ou directement auprès du public. Ces dernières activités peuvent ou non être intégrées à l'activité de production de matrices au sein d'une même unité. Si ce n'est pas le cas, l'unité réalisant ces activités doit obtenir au préalable les droits de reproduction et de diffusion. Cette sous-classe inclut également les services d'enregistrement sonore en studio ou ailleurs, y compris la production d'émissions de radio enregistrées. Cette sous-classe comprend les activités d'édition musicale, c'est-à-dire les activités d'exploitation des droits (copyright) associés aux compositions musicales, de promotion, d'autorisation et d'utilisation de ces compositions dans des enregistrements, à la radio, à la télévision, dans des films, des spectacles, sur des supports imprimés ou dans d'autres médias. Les unités actives dans ce domaine peuvent détenir les droits de propriété intellectuelle ou agir pour le compte de leur détenteur. Cette sous-classe comprend aussi : - l'édition de livres musicaux et de partitions Cette sous-classe ne comprend pas : - la reproduction, à partir d'une matrice, de disques, de CD et de bandes contenant de la musique ou d'autres enregistrements sonores (cf. 18.20Z)"
60.10Z,"",Édition et diffusion de programmes radio,"60.10Z Édition et diffusion de programmes radio Cette sous-classe comprend : - l'édition de chaines de radio, consistant à créer du contenu, sous forme de grilles de programmes (ou programmes complets) de radio, avant de le diffuser ou de prendre les dispositions nécessaires à sa diffusion pour leur compte ou à sa distribution par des tiers Cette sous-classe comprend aussi : - les activités des réseaux de radiodiffusion, constituant et transmettant des grilles de programmes audio destinées à des stations affiliées ou à des abonnés, par les ondes, le câble ou le satellite - les activités de radiodiffusion via Internet (stations de radio sur Internet) - la diffusion de données intégrée à la radiodiffusion Cette sous-classe ne comprend pas : - la production d'émissions de radio enregistrées (cf. 59.20Z) - la distribution de chaînes de radio, la constitution et la distribution de bouquets de chaînes de radio, par câble, satellite, etc., sans réalisation de grilles de programmes (cf. 61) Produits associés : 60.10.11, 60.10.12, 60.10.20, 60.10.30 60.2 PROGRAMMATION DE TÉLÉVISION ET TÉLÉDIFFUSION"
60.20A,"",Edition de chaînes généralistes,"60.20A Edition de chaînes généralistes Cette sous-classe comprend : - les activités d'édition de chaînes de télévision généralistes Cette sous-classe ne comprend pas : - les activités d'édition de chaînes de télévision généralistes à audience locale (cf. 60.20B) Produits associés : 60.20.11p, 60.20.12p, 60.20.13p, 60.20.20p, 60.20.30p"
60.20B,"",Edition de chaînes thématiques,"60.20B Edition de chaînes thématiques Cette sous-classe comprend : - les activités d'édition de chaînes de télévision thématiques (informations, sport, enseignement, musique, programmes pour la jeunesse, etc.). Ces chaines sont souvent diffusées par l'intermédiaire de distributeurs tiers, sur une base d'abonnement, par câble, satellite, voie hertzienne numérique, Internet, etc. Cette sous-classe comprend aussi : - les activités d'édition de chaînes de télévision généralistes à audience locale Produits associés : 60.20.11p, 60.20.12p, 60.20.13p, 60.20.20p, 60.20.30p"
61.10Z,"",Télécommunications filaires,"61.10Z Télécommunications filaires Cette sous-classe comprend : - les activités d'exploitation, d'entretien et d'accès à des installations de transmission de la voix, de données, de textes, de sons et d'images en utilisant une infrastructure de télécommunications filaires. Les installations de transmission assurant ces activités peuvent reposer sur une seule technologie ou sur une combinaison de plusieurs technologies. Ces activités comprennent plus précisément : - l'exploitation et l'entretien des installations de commutation et de transmission permettant les communications de point à point par l'intermédiaire de lignes terrestres, de micro-ondes ou une combinaison de lignes terrestres et de liaisons satellites - l'exploitation de systèmes de câblodistribution (par exemple pour la transmission des données et des signaux de télévision) - la fourniture de communications par télégraphe et d'autres communications non vocales utilisant leur propre infrastructure - l'acquisition de l'accès et de la capacité réseau auprès des propriétaires et opérateurs de réseaux et la fourniture de services de télécommunications s'appuyant sur cette capacité, aux entreprises et aux ménages Cette sous-classe comprend aussi : - l'accès à Internet par l'opérateur de l'infrastructure filaire Cette sous-classe ne comprend pas : - les revendeurs de services de télécommunications (cf. 61.90Z) Produits associés : 61.10.11, 61.10.12, 61.10.13, 61.10.20, 61.10.30, 61.10.41,"
61.20Z,"",Télécommunications sans fil ,"61.20.11 Services de réseaux privés pour les systèmes de télécommunications sans fil CC : - services de réseaux de télécommunications sans fil entre points spécifiques pour l'usage exclusif du client NC : - services de réseaux privés rendus par un opérateur de télécommunications sans fil à un fournisseur de services de télécommunications (61.20.20) Classification des Produits Française CPF rév. 2.1 653 - l'acquisition de l'accès et de la capacité réseau auprès des propriétaires et opérateurs de réseaux et la fourniture de services de télécommunications sans fil (à l'exception de la transmission par satellite) s'appuyant sur cette capacité, aux entreprises et aux ménages Cette sous-classe comprend aussi : - l'accès à Internet par l'opérateur de l'infrastructure sans fil Cette sous-classe ne comprend pas : - les revendeurs de services de télécommunications (cf. 61.90Z) Produits associés : 61.20.11, 61.20.12, 61.20.13, 61.20.14, 61.20.20, 61.20.30,"
61.30Z,"",Télécommunications par satellite,"61.30.20 Services de distribution de programmes à domicile par satellite CC : - accès par abonnement, généralement pour une facturation forfaitaire mensuelle, à un bouquet de programmes de base, par satellite. Ce bouquet comprend le nombre minimal de chaînes à la disposition de l'abonné, tel que défini par chaque par chaque opérateur de télécommunications par satellite et doit être acquis pour accéder à des offres supérieures. Les coûts de connexion initiale au réseau ou de reconnexion au réseau sont compris. - accès à des programmes supplémentaires par rapport à l'offre de bouquet de programmes de base, par satellite, pour une facturation complémentaire, généralement mensuelle. Cette offre supplémentaire peut prendre la forme de bouquets définis par l'opérateur de télécommunications par satellite ou l'abonné. - service fourni à un abonné lui permettant de visionner depuis son domicile un programme spécifique (film ou événement), par satellite, contre paiement d'une redevance distincte s'ajoutant à la redevance mensuelle facturée pour le bouquet de base ou les bouquets au choix 61.9 AUTRES SERVICES DE TÉLÉCOMMUNICATIONS"
61.90Z,"",Autres activités de télécommunication ,"61.90.10 Autres services de télécommunications CC : - fourniture d'applications spécialisées de télécommunications, telles que le repérage des satellites, la télémesure et l'exploitation de stations radar - exploitation de stations terminales de satellites et des installations connexes liées à un ou plusieurs systèmes de communications terrestres et capables d'assurer les télécommunications avec les systèmes de satellites - accès à Internet par un FAI, par l'intermédiaire de réseaux dont le FAI n'est pas propriétaire ou opérateur, comme l'accès commuté à Internet, etc. - fourniture de l'accès au téléphone et à Internet dans des lieux ouverts au public - fourniture de services de télécommunications par des connexions aux télécommunications existantes, tels que la fourniture du protocole de téléphonie vocale sur Internet (VOIP) - fourniture de capacité réseau sans services supplémentaires - services de télécommunications n.c.a., tels que raccordement au télex, au télégraphe et à la conférence audio Classification des Produits Française CPF rév. 2.1 657 Cette sous-classe ne comprend pas : - la fourniture de l'accès à Internet par l'opérateur de l'infrastructure de télécommunications (cf. 61.10Z, 61.20Z et 61.30Z) Produits associés : 61.90.10"
62.01Z,"",Programmation informatique,"62.01Z Programmation informatique Cette sous-classe comprend les activités de développement, adaptation, test et prise en charge de logiciels. Elle comprend également la conception de programmes sur la base des instructions des utilisateurs. Cette sous-classe comprend : - la conception de la structure et du contenu et l'écriture des programmes informatiques nécessaires à la création et à l'implantation de : - logiciels systèmes et réseaux - applications logicielles - bases de données - pages web - l'adaptation de logiciels, c'est-à-dire la modification et la configuration d'une application existante pour la rendre opérationnelle dans l'environnement informatique du client Cette sous-classe ne comprend pas : - l'édition de logiciels standards, éventuellement associée à leur production (cf. 58.29) - la traduction ou l'adaptation de logiciels non personnalisés pour un marché déterminé, pour compte propre (cf. 58.29) - la planification et la conception de systèmes informatiques intégrant les technologies du matériel, des logiciels et des communications, même si la fourniture de logiciels en fait partie (cf. 62.02A) Produits associés : 62.01.11, 62.01.12, 62.01.21, 62.01.29"
62.02A,"",Conseil en systèmes et logiciels informatiques,"62.02A Conseil en systèmes et logiciels informatiques Cette sous-classe comprend : - la planification et la conception (études, conseil) de systèmes informatiques intégrant les technologies du matériel, des logiciels et des communications. Les services peuvent comprendre la formation des utilisateurs concernés. - le conseil en développement logiciel personnalisé : analyse des besoins et des problèmes des utilisateurs, formulation de propositions de solutions Produits associés : 62.02.10, 62.02.20"
62.02B,"",Tierce maintenance de systèmes et d’applications informatiques,62.02B Tierce maintenance de systèmes et d'applications informatiques Cette sous-classe comprend : - la maintenance logicielle pour compte de tiers de systèmes et d'applications informatiques Produits associés : 62.02.30
62.03Z,"",Gestion d'installations informatiques,"62.03.11 Services de gestion de réseaux CC : - services de gestion et de contrôle de réseaux de communication et de matériels connectés en vue du repérage de problèmes de réseau et de la collecte d'informations sur les capacités et l'utilisation des ressources, pour l'administration et le pilotage des échanges d'information sur le réseau. Ces services assurent également la gestion à distance des systèmes de sécurité ou la fourniture de services liés à la sécurité."
62.09Z,"",Autres activités informatiques,"62.09Z Autres activités informatiques Cette sous-classe comprend : - les activités dans le domaine informatique et des technologies de l'information non classées ailleurs, telles que : - les services de récupération après un sinistre informatique - l'installation (configuration) d'ordinateurs personnels - les services d'installation de logiciels Cette sous-classe ne comprend pas : - l'installation de gros systèmes et d'ordinateurs similaires (cf. 33.20D) - la programmation informatique (cf. 62.01Z) - les services de conseil informatique (cf. 62.02A) - la gestion d'installations informatiques (cf. 62.03Z) - le traitement et l'hébergement des données (cf. 63.11Z) Produits associés : 62.09.10, 62.09.20"
63.11Z,"","Traitement de données, hébergement et activités connexes","63.11Z Traitement de données, hébergement et activités connexes Cette sous-classe comprend la fourniture d'infrastructures destinées aux services d'hébergement, de traitement des données et d'autres activités similaires. Elle inclut les activités d'hébergement spécialisées comme les services d'hébergement de sites web, d'applications ou de services de diffusion continue (streaming) ou encore la mise à la disposition de clients d'installations informatiques à temps partagé sur gros ordinateurs. Les activités de traitement des données comprennent les services de traitement complets et la préparation de rapports spécifiques à partir des données fournies par le client, les services spécialisés de saisie et de traitement automatisé des données, y compris les activités de gestion de bases de données. Cette sous-classe ne comprend pas : - l'édition de logiciels standard (cf. 58.29), le développement de logiciels ( 62.01Z) - les activités où le fournisseur n'utilise l'ordinateur que comme un outil, classées en fonction de leur nature Produits associés : 63.11.11, 63.11.12, 63.11.13, 63.11.19, 63.11.20"
63.12Z,"",Portails Internet,"63.12Z Portails Internet Cette sous-classe comprend : - l'exploitation de sites web qui utilisent des moteurs de recherche pour produire et maintenir d'importantes bases de données contenant des adresses et du contenu sur Internet, dans un format aisément consultable - l'exploitation d'autres sites web ayant une fonction de portails, tels que les sites de médias dont le contenu est périodiquement mis à jour Cette sous-classe ne comprend pas : - l'édition de livres, journaux et périodiques sur Internet (cf. 58) - la télédiffusion par Internet (cf. 60) - la conception et la réalisation de sites et de pages web (cf. 62.01Z) Produits associés : 63.12.10, 63.12.20 63.9 AUTRES SERVICES D'INFORMATION Ce groupe comprend les activités des agences de presse et tous les autres services d'information. Ce groupe ne comprend pas : - les activités des bibliothèques et archives (cf. 91.01Z)"
63.91Z,"",Activités des agences de presse,"63.91Z Activités des agences de presse Cette sous-classe comprend : - les activités des agences de presse, c'est-à-dire la collecte, la synthèse et la communication aux médias d'informations écrites, photographiques et audiovisuelles Cette sous-classe ne comprend pas : - les activités des photojournalistes indépendants (cf. 74.20Z) - les activités des journalistes indépendants (cf. 90.03B) Produits associés : 63.91.11, 63.91.12"
63.99Z,"",Autres services d'information n.c.a.,"63.99.20 Compilations originales de faits/informations CC : - compilations originales d'éléments factuels et d'informations organisées pour l'extraction et la consultation, y compris fichiers d'adresses. Ces compilations peuvent être protégées dans leur présentation mais pas dans leur contenu. NC : - édition de répertoires et de listes d'adresses (58.12.10) - services de constitution de dossiers rassemblant des éléments factuels et des informations (63.99.10) - établissement de fichiers d'adresses en tant que services de soutien de bureau (82.19.12) Classification des Produits Française CPF rév. 2.1 667"
64.11Z,"",Activités de banque centrale,"64.11.10 Services de banque centrale CC : - services supportant les systèmes nationaux de compensation et de règlement des paiements et autres transactions financières - services d'établissement de comptes de dépôts pour les principales institutions financières et l'administration centrale - services de mise en œuvre de politique monétaire - services de gestion des réserves de change - services destinés à influer sur la valeur de la monnaie - services d'émission de monnaie sous l'autorité de la banque centrale, y compris la conception, la production, la distribution et le remplacement de la monnaie - services d'agent fiscal, y compris les services de conseil à l'État sur des questions liées à la dette publique, l'émission de créances, la tenue des listes de créanciers obligataires et l'exécution de paiements pour le compte de l'État en vue du règlement des intérêts et des dettes - services de supervision concernant les banques et/ou les institutions financières non bancaires, lorsqu'ils sont effectués par la banque centrale - autres services des banques centrales n.c.a."
64.19Z,"",Autres intermédiations monétaires,"64.19Z Autres intermédiations monétaires Cette sous-classe comprend : - la réception de dépôts et/ou de proches substituts de dépôts et l'octroi de crédits ou le prêt de fonds. L'octroi de crédit peut prendre différentes formes (prêts, hypothèques, cartes de crédit, etc.). Ces activités sont généralement effectuées par des institutions monétaires autres que les banques centrales, comme les : • établissements bancaires • caisses d'épargne • caisses de crédit mutuel Cette sous-classe comprend aussi : - les activités de virements postaux et des caisses d'épargne postales - l'octroi de prêts au logement par des institutions spécialisées recevant des dépôts - les activités se rattachant à l'émission et au paiement de mandats Cette sous-classe ne comprend pas : - l'octroi de prêts au logement par des institutions spécialisées ne recevant pas de dépôts (cf. 64.92Z) - les activités de traitement et de règlement des transactions effectuées par carte de crédit (cf. 66.19B)"
64.20Z,"",Activités des sociétés holding,"64.20Z Activités des sociétés holding Cette sous-classe comprend les activités des sociétés holding, c'est-à-dire des entités qui détiennent les actifs (possèdent le contrôle des fonds propres) d'un groupe de sociétés filiales et dont la principale activité est d'être propriétaire de ce groupe. Les sociétés holding appartenant à cette sous-classe ne fournissent aucun autre service aux entreprises dans lesquelles elles détiennent des fonds propres, en d'autres termes, elles n'administrent pas ou ne gèrent pas d'autres entités."
